// ----------------################ Forcefield Bonded ################---------------- //

// ---------------- Bondtype parameters ---------------- //
// {atom_types 	 b_0 [nm] 	 k_b [J/(mol*nm^2)] 	 } //
# ff_bondtypes
CT1;HB1;0.108000;138039008.000000
CT2;HB2;0.108000;138039008.000000
CA;HP;0.108000;142222000.000000
CPH1;HR1;0.108300;156862496.000000
CPH2;HR1;0.109000;142222000.000000
CPH2;HR2;0.107000;139293904.000000
CPH1;HR3;0.108300;152679504.000000
C;N;0.130000;108758000.000000
CP1;N;0.143400;133856000.000000
CP3;N;0.145500;133856000.000000
C;NC2;0.136500;188235008.000000
CT2;NC2;0.149000;163136992.000000
CT3;NC2;0.149000;163136992.000000
HC;NC2;0.100000;190326496.000000
C;NH1;0.134500;154771008.000000
CT1;NH1;0.143000;133856000.000000
CT2;NH1;0.143000;133856000.000000
CT3;NH1;0.143000;133856000.000000
H;NH1;0.099700;184052000.000000
HC;NH1;0.098000;169411504.000000
CC;NH2;0.136000;179868992.000000
CT2;NH2;0.145500;100392000.000000
CT3;NH2;0.145500;100392000.000000
H;NH2;0.100000;200784000.000000
HC;NH2;0.100000;192418000.000000
CT1;NH3;0.148000;83660000.000000
CT2;NH3;0.148000;83660000.000000
CT3;NH3;0.148000;83660000.000000
HC;NH3;0.104000;168574896.000000
CP1;NP;0.148500;133856000.000000
CP3;NP;0.150200;133856000.000000
HC;NP;0.100600;192418000.000000
CPH1;NR1;0.138000;167320000.000000
CPH2;NR1;0.136000;167320000.000000
H;NR1;0.100000;194927808.000000
CPH1;NR2;0.138000;167320000.000000
CPH2;NR2;0.132000;167320000.000000
CPH1;NR3;0.137000;158954000.000000
CPH2;NR3;0.132000;158954000.000000
H;NR3;0.100000;189489904.000000
C;O;0.123000;259346000.000000
CC;O;0.123000;271895008.000000
CC;OB;0.122000;313724992.000000
CD;OB;0.122000;313724992.000000
CA;OC;0.126000;219607504.000000
CC;OC;0.126000;219607504.000000
CT2;OC;0.133000;188235008.000000
CT3;OC;0.133000;188235008.000000
CA;OH1;0.141100;139837680.000000
CD;OH1;0.140000;96209000.000000
CT1;OH1;0.142000;179032400.000000
CT2;OH1;0.142000;179032400.000000
CT3;OH1;0.142000;179032400.000000
H;OH1;0.096000;227973504.000000
CD;OS;0.133400;62745000.000000
CT3;OS;0.143000;142222000.000000
CT2;S;0.181800;82823400.000000
CT3;S;0.181600;100392000.000000
HS;S;0.132500;115032496.000000
CT2;SM;0.181600;89516200.000000
CT3;SM;0.181600;89516200.000000
SM;SM;0.202900;72365904.000000
CS;SS;0.183600;85751504.000000
CD;HR1;0.111000;138039008.000000
CD;O;0.120500;301176000.000000
CT1;CT2A;0.153800;93071752.000000
CT2;CT2A;0.153000;93071752.000000
CT2A;HA2;0.111100;129254704.000000
CPH1;CT2A;0.150000;96054232.000000
CC;CT2A;0.152200;83660000.000000
CS;CT1;0.153800;79477000.000000




// ---------------- Angletype parameters ---------------- //
// {atom_types 	 theta_0 [rad] 	 k_theta [J/(mol*rad^2)] 	 } //
# ff_angletypes
CTL3;CL;OBL;2.181597;292810.000000
CTL2;CL;OBL;2.181597;292810.000000
CTL1;CL;OBL;2.181597;292810.000000
OBL;CL;OSL;2.197305;376470.000000
CL;OSL;CTL1;1.912824;167320.000000
CL;OSL;CTL2;1.912824;167320.000000
CL;OSL;CTL3;1.912824;167320.000000
CL;CTL2;HAL2;1.911079;138039.000000
CL;CTL3;HAL3;1.911079;138039.000000
CL;CTL2;CTL2;1.884900;217516.000000
CCL;CTL1;CTL2;1.884900;217516.000000
CL;CTL2;CTL3;1.884900;217516.000000
CTL3;CL;OSL;1.902353;230065.000000
CTL2;CL;OSL;1.902353;230065.000000
CTL1;CL;OSL;1.902353;230065.000000
OBL;CL;OHL;2.146692;209150.000000
CTL2;CL;OCL;2.059428;167320.000000
CTL3;CL;OCL;2.059428;167320.000000
OCL;CL;OCL;2.164144;418300.000000
OCL;CCL;OCL;2.164144;418300.000000
CTL1;CCL;OCL;2.059428;167320.000000
CTL3;CL;OHL;1.928532;230065.000000
CTL2;CL;OHL;1.928532;230065.000000
CL;OHL;HOL;2.007069;230065.000000
CTL1;CTL1;OSL;1.921551;316653.093750
CTL2;CTL1;OSL;1.921551;316653.093750
CTL3;CTL1;OSL;1.921551;316653.093750
CTL1;CTL2;OSL;1.921551;316653.093750
CTL2;CTL2;OSL;1.921551;316653.093750
CTL3;CTL2;OSL;1.921551;316653.093750
CTL1;CTL1;OSLP;1.921551;316653.093750
CTL2;CTL1;OSLP;1.921551;316653.093750
CTL3;CTL1;OSLP;1.921551;316653.093750
CTL1;CTL2;OSLP;1.921551;316653.093750
CTL2;CTL2;OSLP;1.921551;316653.093750
CTL3;CTL2;OSLP;1.921551;316653.093750
HAL2;CTL2;HAL2;1.902353;148496.500000
HAL3;CTL3;HAL3;1.891881;148496.500000
HAL1;CTL1;OSL;1.911079;250980.000000
HAL2;CTL2;OSL;1.911079;250980.000000
HAL3;CTL3;OSL;1.911079;250980.000000
HAL1;CTL1;OSLP;1.911079;250980.000000
HAL2;CTL2;OSLP;1.911079;250980.000000
HAL3;CTL3;OSLP;1.911079;250980.000000
CTL1;OSL;PL;2.094333;83660.000000
CTL2;OSL;PL;2.094333;83660.000000
CTL3;OSL;PL;2.094333;83660.000000
CTL1;OSLP;PL;2.094333;83660.000000
CTL2;OSLP;PL;2.094333;83660.000000
CTL3;OSLP;PL;2.094333;83660.000000
HOL;OHL;PL;2.007069;125490.000000
OSL;PL;OSL;1.820325;334640.000000
O2L;PL;OSL;1.947730;413698.718750
OHL;PL;OSL;1.884900;201202.296875
OSLP;PL;OSLP;1.820325;334640.000000
O2L;PL;OSLP;1.947730;413698.718750
OHL;PL;OSLP;1.884900;201202.296875
O2L;PL;O2L;2.094333;501960.000000
O2L;PL;OHL;1.888914;413698.718750
HL;CTL2;NTL;1.911079;167320.000000
HL;CTL5;NTL;1.911079;167320.000000
HL;CTL2;HL;1.911079;100392.000000
HL;CTL5;HL;1.911079;100392.000000
CTL2;NTL;CTL2;1.911079;250980.000000
CTL2;NTL;CTL5;1.911079;250980.000000
CTL5;NTL;CTL5;1.911079;250980.000000
CTL2;CTL2;HL;1.921551;139837.687500
CTL3;CTL2;HL;1.921551;139837.687500
CTL1;CTL1;HAL1;1.921551;144313.500000
CTL2;CTL1;HAL1;1.921551;144313.500000
CTL3;CTL1;HAL1;1.921551;144313.500000
CTL1;CTL2;HAL2;1.921551;110849.500000
CTL2;CTL2;HAL2;1.921551;110849.500000
CTL3;CTL2;HAL2;1.921551;144731.796875
CTL1;CTL3;HAL3;1.921551;139837.687500
CTL2;CTL3;HAL3;1.921551;144731.796875
CTL3;CTL3;HAL3;1.921551;156862.500000
CCL;CTL1;HBL;1.911079;209150.000000
CTL2;CTL1;HBL;1.937258;146405.000000
CTL2;CTL2;NTL;2.007069;283189.093750
CTL3;CTL2;NTL;2.007069;283189.093750
CTL2;NH3L;HCL;1.911079;138039.000000
CTL1;NH3L;HCL;1.911079;125490.000000
HCL;NH3L;HCL;1.911079;171503.000000
CTL2;CTL2;NH3L;1.919806;283189.093750
HAL2;CTL2;NH3L;1.876174;188235.000000
CTL1;CTL1;CTL1;1.937258;223163.046875
CCL;CTL1;NH3L;1.919806;182797.109375
CTL2;CTL1;NH3L;1.919806;283189.093750
HBL;CTL1;NH3L;1.876174;215424.500000
CTL1;CTL1;CTL2;1.980890;244078.046875
CTL1;CTL1;CTL3;1.893626;223163.046875
CTL1;CTL2;CTL1;1.980890;244078.046875
CTL1;CTL2;CTL2;1.980890;244078.046875
CTL1;CTL2;CTL3;1.980890;244078.046875
CTL2;CTL1;CTL2;1.980890;244078.046875
CTL2;CTL1;CTL3;1.980890;244078.046875
CTL2;CTL2;CTL2;1.982635;244078.046875
CTL2;CTL2;CTL3;2.007069;242614.000000
CTL3;CTL1;CTL3;1.980890;244078.046875
CTL1;OHL;HOL;1.849994;240522.500000
CTL2;OHL;HOL;1.849994;240522.500000
CTL3;OHL;HOL;1.849994;240522.500000
CTL1;CTL1;OHL;1.921551;316653.093750
CTL2;CTL1;OHL;1.921551;316653.093750
CTL1;CTL2;OHL;1.921551;316653.093750
CTL2;CTL2;OHL;1.921551;316653.093750
CTL3;CTL2;OHL;1.921551;316653.093750
HAL1;CTL1;OHL;1.900433;191999.703125
HAL2;CTL2;OHL;1.900433;191999.703125
HAL3;CTL3;OHL;1.900433;191999.703125
O2L;SL;O2L;1.910555;543790.000000
O2L;SL;OSL;1.710372;355555.000000
CTL2;OSL;SL;1.902353;62745.000000
CTL3;OSL;SL;1.902353;62745.000000
CEL1;CEL1;CTL2;2.155418;200784.000000
CEL1;CEL1;CTL3;2.155418;200784.000000
CEL2;CEL1;CTL2;2.199050;200784.000000
CEL2;CEL1;CTL3;2.185088;196601.000000
CEL1;CEL1;HEL1;2.085607;217516.000000
CEL2;CEL1;HEL1;2.059428;175686.000000
CTL2;CEL1;HEL1;2.024522;167320.000000
CTL3;CEL1;HEL1;2.041975;92026.000000
CEL1;CEL2;HEL2;2.103060;188235.000000
CEL2;CEL2;HEL2;2.103060;232156.500000
HEL2;CEL2;HEL2;2.076880;79477.000000
CEL1;CTL2;CTL2;1.958202;133856.000000
CEL1;CTL2;CTL3;1.958202;133856.000000
CEL1;CTL2;HAL2;1.945985;188235.000000
CEL1;CTL3;HAL3;1.945985;175686.000000
CEL1;CTL2;CEL1;1.989617;125490.000000
CN7;CN8;CN8;1.982635;244078.046875
CN8;CN7;CN8;1.982635;244078.046875
CN8;CN8;CN8;1.982635;244078.046875
CN8;NN6;HN1;1.911079;125490.000000
HN8;CN8;NN6;1.876174;188235.000000
CN7;CN8;ON2;1.914570;481045.000000
CN8;CN8;NN6;1.919806;283189.093750
HN1;NN6;HN1;1.911079;184052.000000
CN8;CN8;ON2;1.914570;481045.000000
CN7;ON6;CN8B;1.902353;460130.000000
CN8;CN8B;ON6;1.849994;376470.000000
CN7;CN8;CN8B;1.849994;334640.000000
HN8;CN8B;ON6;1.871636;189071.609375
CN8;CN8B;HN8;1.921551;144438.984375
CN8B;CN8;HN8;1.921551;144438.984375
CN2;NN3A;CN4;2.055937;376470.000000
NN3A;CN4;NN3A;2.321219;250980.000000
CN4;NN3A;CN5;1.921551;376470.000000
CN5;CN5;NN3A;2.223484;250980.000000
CN2;CN5;CN5;2.111786;250980.000000
CN5;CN2;NN3A;1.932022;250980.000000
CN5;CN5;NN2;1.844759;418300.000000
CN5;CN5;NN4;1.919806;418300.000000
CN4;NN4;CN5;1.825560;501960.000000
NN2;CN4;NN4;1.979145;418300.000000
CN4;NN2;CN5;1.855230;418300.000000
NN2;CN5;NN3A;2.214757;418300.000000
CN2;CN5;NN4;2.251408;418300.000000
HN3;CN4;NN3A;1.980890;158954.000000
NN1;CN2;NN3A;2.281078;209150.000000
CN5;CN2;NN1;2.069900;209150.000000
CN2;NN1;HN1;2.120512;167320.000000
HN1;NN1;HN1;2.041975;129673.000000
HN3;CN4;NN4;2.178107;163137.000000
HN3;CN4;NN2;2.125748;163137.000000
CN5;NN2;HN2;2.258389;125490.000000
CN4;NN2;HN2;2.181597;125490.000000
CN1;NN2G;CN2;2.288059;292810.000000
NN2G;CN2;NN3G;2.132730;292810.000000
CN2;NN3G;CN5;1.909334;376470.000000
CN5G;CN5;NN3G;2.267116;292810.000000
CN1;CN5G;CN5;2.087352;292810.000000
CN5G;CN1;NN2G;1.881410;292810.000000
CN5G;CN5;NN2B;1.825560;418300.000000
CN5;CN5G;NN4;1.944239;418300.000000
CN4;NN4;CN5G;1.811598;501960.000000
NN2B;CN4;NN4;1.972164;418300.000000
CN4;NN2B;CN5;1.870938;418300.000000
NN2B;CN5;NN3G;2.190324;585620.000000
CN1;CN5G;NN4;2.251408;522875.000000
CN1;NN2G;HN2;1.977400;188235.000000
CN2;NN2G;HN2;2.017541;188235.000000
NN1;CN2;NN2G;2.014051;397385.000000
NN1;CN2;NN3G;2.136220;397385.000000
NN2G;CN1;ON1;2.225229;209150.000000
CN5G;CN1;ON1;2.176361;209150.000000
HN3;CN4;NN2B;2.132730;167320.000000
CN4;NN2B;HN2;2.174616;125490.000000
CN5;NN2B;HN2;2.256644;125490.000000
CN1;NN2;CN3;2.165890;209150.000000
NN2;CN1;NN3;2.038485;209150.000000
CN1;NN3;CN2;2.078626;355555.000000
CN3;CN2;NN3;2.082116;355555.000000
CN2;CN3;CN3;2.055937;355555.000000
CN3;CN3;NN2;2.144947;355555.000000
CN1;NN2;HN2;2.115277;154771.000000
CN3;NN2;HN2;2.001834;154771.000000
NN2;CN1;ON1C;2.083862;543790.000000
NN3;CN1;ON1C;2.160654;543790.000000
NN1;CN2;NN3;2.134475;338823.000000
CN3;CN2;NN1;2.066409;338823.000000
CN2;CN3;HN3;2.096079;158954.000000
CN3;CN3;HN3;2.130984;158954.000000
HN3;CN3;NN2;2.007069;184052.000000
CN1T;NN2B;CN3;2.129239;292810.000000
NN2B;CN1T;NN2U;1.989617;209150.000000
CN1;NN2U;CN1T;2.272352;209150.000000
CN3;CN1;NN2U;1.965183;292810.000000
CN1;CN3;CN3;2.052447;418300.000000
CN3;CN3;NN2B;2.157163;418300.000000
CN1T;NN2B;HN2;2.129239;169411.500000
CN3;NN2B;HN2;2.024522;133856.000000
NN2B;CN1T;ON1;2.122258;418300.000000
NN2U;CN1T;ON1;2.171126;418300.000000
CN1T;NN2U;HN2;1.996598;169411.500000
CN1;NN2U;HN2;2.014051;169411.500000
NN2U;CN1;ON1;2.127494;418300.000000
CN3;CN1;ON1;2.190324;418300.000000
CN1;CN3;HN3;2.099569;125490.000000
HN3;CN3;NN2B;1.994853;125490.000000
CN3T;CN1;NN2U;1.980890;292810.000000
CN1;CN3T;CN3;2.036739;501960.000000
CN3T;CN3;NN2B;2.157163;501960.000000
CN3T;CN1;ON1;2.174616;418300.000000
CN1;CN3T;CN9;2.071645;158954.000000
CN3;CN3T;CN9;2.174616;158954.000000
CN3T;CN3;HN3;2.130984;125490.000000
CN1T;NN2B;CN9;2.024522;292810.000000
CN3;NN2B;CN9;2.129239;292810.000000
CN1;NN2;CN9;2.014051;292810.000000
CN3;NN2;CN9;2.103060;292810.000000
CN5;NN2;CN9;2.197305;292810.000000
CN4;NN2;CN9;2.230465;292810.000000
CN5;NN2B;CN9;2.197305;292810.000000
CN4;NN2B;CN9;2.214757;292810.000000
CN5;NN2B;CN8;2.197305;292810.000000
CN4;NN2B;CN8;2.214757;292810.000000
CN9;CN8;NN2B;1.984381;292810.000000
CN1T;NN2B;CN7B;2.066409;188235.000000
CN3;NN2B;CN7B;2.087352;188235.000000
CN1;NN2;CN7B;2.094333;188235.000000
CN3;NN2;CN7B;2.022777;188235.000000
CN5;NN2;CN7B;2.200795;188235.000000
CN4;NN2;CN7B;2.226974;188235.000000
CN5;NN2B;CN7B;2.207776;188235.000000
CN4;NN2B;CN7B;2.204286;188235.000000
NN2;CN7B;ON6;1.884900;460130.000000
NN2;CN7B;ON6B;1.954711;460130.000000
CN8;CN7B;NN2;1.984381;460130.000000
CN7B;CN7B;NN2;1.937258;460130.000000
NN2B;CN7B;ON6;1.884900;460130.000000
NN2B;CN7B;ON6B;1.954711;460130.000000
CN8;CN7B;NN2B;1.984381;460130.000000
CN7B;CN7B;NN2B;1.937258;460130.000000
HN7;CN7B;NN2;1.937258;179869.000000
HN7;CN7B;NN2B;1.937258;179869.000000
CN9;CN8;HN8;1.921551;144731.796875
CN9;CN7;HN7;1.921551;144731.796875
HN8;CN8;NN2;1.921551;139837.687500
HN8;CN8;ON5;1.900433;191999.703125
CN3;CN9;HN9;1.921551;139837.687500
CN3T;CN9;HN9;1.921551;139837.687500
CN8;CN9;HN9;1.921551;144731.796875
CN7;CN9;HN9;1.921551;139837.687500
HN9;CN9;NN2;1.921551;139837.687500
HN9;CN9;NN2B;1.921551;139837.687500
HN8;CN8;NN2B;1.921551;139837.687500
HN9;CN9;ON2;1.911079;250980.000000
CN9;ON2;P;2.094333;83660.000000
HN4;ON4;P;2.007069;125490.000000
HN4;ON4;P2;2.007069;125490.000000
CN8;ON5;HN5;1.849994;240522.500000
CN9;ON5;HN5;1.849994;240522.500000
ON2;P;ON2;1.820325;334640.000000
ON2;P2;ON2;1.820325;334640.000000
ON2;P;ON4;1.884900;201202.296875
ON2;P2;ON4;1.884900;201202.296875
ON3;P;ON4;1.888914;413698.718750
ON3;P2;ON4;1.888914;413698.718750
ON4;P;ON4;1.815089;413698.718750
ON4;P2;ON4;1.815089;413698.718750
CN7;CN8;ON5;1.921551;316653.093750
HN9;CN9;HN9;1.891881;148496.500000
CN7;ON6;CN7B;1.884900;460130.000000
CN8;CN7B;ON6;1.780183;376470.000000
CN7;CN8;CN7B;1.745278;334640.000000
CN7;CN7;CN8;1.780183;250980.000000
CN7;CN7;CN9;1.780183;250980.000000
CN7;CN7;ON6;1.815089;418300.000000
HN7;CN7;ON6;1.871636;189071.609375
HN7;CN7B;ON6;1.871636;189071.609375
CN7;CN7;HN7;1.884900;167320.000000
CN7B;CN8;HN8;1.921551;139712.203125
CN8;CN7B;HN7;1.921551;139712.203125
CN8;CN7;HN7;1.921551;144313.500000
CN7;CN8;HN8;1.921551;144438.984375
CN8;CN8;HN8;1.921551;144438.984375
HN8;CN8;HN8;1.902353;148496.500000
HN7;CN7;HN7;1.902353;148496.500000
CN7;ON6B;CN7B;2.007069;460130.000000
CN7;CN7;ON6B;1.919806;418300.000000
CN7B;CN7B;ON6B;1.849994;376470.000000
CN7;CN7B;CN7B;1.675467;460130.000000
CN7;CN7;CN7B;1.745278;250980.000000
HN7;CN7;ON6B;1.871636;189071.609375
HN7;CN7B;ON6B;1.871636;189071.609375
CN7B;CN7B;HN7;1.921551;139712.203125
HN7;CN7B;HN7;1.902353;148496.500000
CN8B;CN7;ON6;1.888390;376470.000000
CN9;CN7;ON6;1.888390;376470.000000
CN7;CN7;CN8B;1.919806;188235.000000
CN8;CN7;CN8B;1.982635;244078.046875
CN7;CN8B;ON2;1.891881;292810.000000
CN7;CN7;ON2;1.914570;481045.000000
CN7B;CN7B;ON2;1.914570;481045.000000
CN8;CN7;ON2;1.914570;481045.000000
CN8B;ON2;P;2.094333;83660.000000
CN8B;ON2;P2;2.094333;83660.000000
CN7;ON2;P;2.094333;83660.000000
CN7;ON2;P2;2.094333;83660.000000
CN7B;ON2;P;2.094333;83660.000000
CN7B;ON2;P2;2.094333;83660.000000
CN8B;CN7;HN7;1.921551;144313.500000
HN8;CN8B;ON2;1.911079;250980.000000
CN8B;ON5;HN5;1.849994;240522.500000
HN8;CN8B;HN8;1.902353;148496.500000
CN7;CN8B;HN8;1.921551;144438.984375
HN7;CN7;ON2;1.911079;250980.000000
HN7;CN7B;ON2;1.911079;250980.000000
CN7;CN8B;ON5;1.921551;316653.093750
CN8B;CN7;ON5;1.888390;376470.000000
HN8;CN8B;ON5;1.900433;191999.703125
CN8;CN7;ON5;1.919806;316653.093750
CN7;CN7;ON5;1.921551;316653.093750
HN7;CN7;ON5;1.911079;250980.000000
CN7;ON5;HN5;1.902353;240522.500000
CN8B;CN7;ON6B;1.888390;376470.000000
CN9;CN7;ON6B;1.888390;376470.000000
CN7B;CN7;ON2;1.919806;376470.000000
CN7B;CN7;ON5;1.919806;376470.000000
CN7B;CN7B;ON5;1.891881;334640.000000
CN7;CN7B;ON5;1.884900;376470.000000
HN7;CN7B;ON5;1.911079;250980.000000
CN7B;ON5;HN5;1.902353;240522.500000
CN7;CN7B;HN7;1.921551;144438.984375
